GameKey,season,home_team,away_team,home_score,away_score,home_team_win,home_AvgGainPerPass,home_AvgGainPerRush,home_AvgGainPlay,home_CompletionPct,home_ExtraPointAttempts,home_ExtraPointSuccesses,home_FGs,home_FairCatches,home_FieldGoalAttempts,home_FieldGoalSuccesses,home_FirstDowns,home_FirstDownsP,home_FirstDownsPn,home_FirstDownsR,home_FourthDown,home_FourthDownConversionAttempts,home_FourthDownConversionSuccesses,home_FourthDownPct,home_Fumbles,home_FumblesLost,home_FumblesOrig,home_GameDateShort,home_GoalToGo,home_GoalToGoConversionAttempts,home_GoalToGoConversionSuccesses,home_GoalToGoPct,home_GrossPuntingAverage,home_GrossYardsPassing,home_Inside20,home_Interceptions,home_KickoffReturnAvg,home_KickoffReturnYards,home_KickoffReturns,home_NPA,home_NetYardsPassing,home_NetYardsRushing,home_PATs,home_PassAttempts,home_PassCompletions,home_PassingFirstDowns,home_Penalties,home_PenaltyFirstDowns,home_PenaltyYards,home_Points,home_PointsOT,home_PointsQ1,home_PointsQ2,home_PointsQ3,home_PointsQ4,home_PuntReturnAvg,home_PuntReturns,home_PuntTouchbacks,home_PuntYards,home_Punts,home_PuntsBlocked,home_PuntsInside20,home_PuntsReturnYards,home_PuntsReturnYardsInverse,home_RedZone,home_RedZoneConversionAttempts,home_RedZoneConversionSuccesses,home_RedZonePct,home_RushingFirstDowns,home_RushingPlays,home_SackYardageLost,home_Safeties,home_Season,home_TDs,home_ThirdDown,home_ThirdDownConversionAttempts,home_ThirdDownConversionSuccesses,home_ThirdDownPct,home_TimeOfPossessionMinutes,home_TimeOfPossessionSeconds,home_TimeofPossession,home_TimesSacked,home_TotalFirstDowns,home_TotalNetYards,home_TotalOffPlays,home_TotalPlays,home_TotalRushingPlays,home_Touchbacks,home_TouchdownsPassing,home_TouchdownsRushing,home_TouchdownsTotal,home_TwoPnt,home_TwoPointPassingAttempts,home_TwoPointPassingSuccesses,home_TwoPointRushingAttempts,home_TwoPointRushingSuccesses,home_YardsLostonSacks,away_AvgGainPerPass,away_AvgGainPerRush,away_AvgGainPlay,away_CompletionPct,away_ExtraPointAttempts,away_ExtraPointSuccesses,away_FGs,away_FairCatches,away_FieldGoalAttempts,away_FieldGoalSuccesses,away_FirstDowns,away_FirstDownsP,away_FirstDownsPn,away_FirstDownsR,away_FourthDown,away_FourthDownConversionAttempts,away_FourthDownConversionSuccesses,away_FourthDownPct,away_Fumbles,away_FumblesLost,away_FumblesOrig,away_GameDateShort,away_GoalToGo,away_GoalToGoConversionAttempts,away_GoalToGoConversionSuccesses,away_GoalToGoPct,away_GrossPuntingAverage,away_GrossYardsPassing,away_Inside20,away_Interceptions,away_KickoffReturnAvg,away_KickoffReturnYards,away_KickoffReturns,away_NPA,away_NetYardsPassing,away_NetYardsRushing,away_PATs,away_PassAttempts,away_PassCompletions,away_PassingFirstDowns,away_Penalties,away_PenaltyFirstDowns,away_PenaltyYards,away_Points,away_PointsOT,away_PointsQ1,away_PointsQ2,away_PointsQ3,away_PointsQ4,away_PuntReturnAvg,away_PuntReturns,away_PuntTouchbacks,away_PuntYards,away_Punts,away_PuntsBlocked,away_PuntsInside20,away_PuntsReturnYards,away_PuntsReturnYardsInverse,away_RedZone,away_RedZoneConversionAttempts,away_RedZoneConversionSuccesses,away_RedZonePct,away_RushingFirstDowns,away_RushingPlays,away_SackYardageLost,away_Safeties,away_Season,away_TDs,away_ThirdDown,away_ThirdDownConversionAttempts,away_ThirdDownConversionSuccesses,away_ThirdDownPct,away_TimeOfPossessionMinutes,away_TimeOfPossessionSeconds,away_TimeofPossession,away_TimesSacked,away_TotalFirstDowns,away_TotalNetYards,away_TotalOffPlays,away_TotalPlays,away_TotalRushingPlays,away_Touchbacks,away_TouchdownsPassing,away_TouchdownsRushing,away_TouchdownsTotal,away_TwoPnt,away_TwoPointPassingAttempts,away_TwoPointPassingSuccesses,away_TwoPointRushingAttempts,away_TwoPointRushingSuccesses,away_YardsLostonSacks,ClubCode_home_season,pm_def_Club_Code_home_season,pm_def_FirstDownsPerGame_home_season,pm_def_FourthDownPct_home_season,pm_def_GoalToGoPct_home_season,pm_def_InterceptionRate_home_season,pm_def_KickoffReturnAvg_home_season,pm_def_PassingYardsPerGame_home_season,pm_def_PassingYardsPerPlay_home_season,pm_def_PointsPerGame_home_season,pm_def_PuntReturnAvg_home_season,pm_def_RedZonePct_home_season,pm_def_RushingYardsPerGame_home_season,pm_def_RushingYardsPerPlay_home_season,pm_def_SacksPerPlay_home_season,pm_def_ThirdDownPct_home_season,pm_def_YardsPerGame_home_season,pm_def_YardsPerPlay_home_season,pm_off_AvgTimeOfPossession_home_season,pm_off_Club_Code_home_season,pm_off_FieldGoalsPct_home_season,pm_off_FirstDownsPerGame_home_season,pm_off_FourthDownPct_home_season,pm_off_GoalToGoPct_home_season,pm_off_InterceptionRate_home_season,pm_off_KickoffReturnAvg_home_season,pm_off_PassingYardsPerGame_home_season,pm_off_PassingYardsPerPlay_home_season,pm_off_PointsPerGame_home_season,pm_off_PuntReturnAvg_home_season,pm_off_RedZonePct_home_season,pm_off_RushingYardsPerGame_home_season,pm_off_RushingYardsPerPlay_home_season,pm_off_SacksPerPlay_home_season,pm_off_ThirdDownPct_home_season,pm_off_YardsPerGame_home_season,pm_off_YardsPerPlay_home_season,season_def_AvgTimeOfPossessionStr_home_season,season_def_FieldGoalPct_home_season,season_def_FirstDownsPerGame_home_season,season_def_FourthDownEfficiency_home_season,season_def_GoalToGoEfficiency_home_season,season_def_InterceptionPct_home_season,season_def_KickoffReturnAvg_home_season,season_def_PassingYardsPerAttempt_home_season,season_def_PassingYardsPerGame_home_season,season_def_PointsPerGameDifferential_home_season,season_def_PointsPerGame_home_season,season_def_PuntReturnAvg_home_season,season_def_RedZoneEfficiency_home_season,season_def_RushingYardsPerAttempt_home_season,season_def_RushingYardsPerGame_home_season,season_def_SacksPerPassPlay_home_season,season_def_ThirdDownEfficiency_home_season,season_def_YardsPerGameDifferential_home_season,season_def_YardsPerGame_home_season,season_def_YardsPerPlay_home_season,season_off_AvgTimeOfPossessionStr_home_season,season_off_FieldGoalPct_home_season,season_off_FirstDownsPerGame_home_season,season_off_FourthDownEfficiency_home_season,season_off_GoalToGoEfficiency_home_season,season_off_InterceptionPct_home_season,season_off_KickoffReturnAvg_home_season,season_off_PassingYardsPerAttempt_home_season,season_off_PassingYardsPerGame_home_season,season_off_PointsPerGameDifferential_home_season,season_off_PointsPerGame_home_season,season_off_PuntReturnAvg_home_season,season_off_RedZoneEfficiency_home_season,season_off_RushingYardsPerAttempt_home_season,season_off_RushingYardsPerGame_home_season,season_off_SacksPerPassPlay_home_season,season_off_ThirdDownEfficiency_home_season,season_off_YardsPerGameDifferential_home_season,season_off_YardsPerGame_home_season,season_off_YardsPerPlay_home_season,season_rank_def_AvgTimeOfPossessionStr_home_season,season_rank_def_Club_Code_home_season,season_rank_def_FieldGoalPct_home_season,season_rank_def_FirstDownsPerGame_home_season,season_rank_def_FourthDownEfficiency_home_season,season_rank_def_GoalToGoEfficiency_home_season,season_rank_def_InterceptionPct_home_season,season_rank_def_KickoffReturnAvg_home_season,season_rank_def_PassingYardsPerAttempt_home_season,season_rank_def_PassingYardsPerGame_home_season,season_rank_def_PointsPerGameDifferential_home_season,season_rank_def_PointsPerGame_home_season,season_rank_def_PuntReturnAvg_home_season,season_rank_def_RedZoneEfficiency_home_season,season_rank_def_RushingYardsPerAttempt_home_season,season_rank_def_RushingYardsPerGame_home_season,season_rank_def_SacksPerPassPlay_home_season,season_rank_def_ThirdDownEfficiency_home_season,season_rank_def_YardsPerGameDifferential_home_season,season_rank_def_YardsPerGame_home_season,season_rank_def_YardsPerPlay_home_season,season_rank_off_AvgTimeOfPossessionStr_home_season,season_rank_off_Club_Code_home_season,season_rank_off_FieldGoalPct_home_season,season_rank_off_FirstDownsPerGame_home_season,season_rank_off_FourthDownEfficiency_home_season,season_rank_off_GoalToGoEfficiency_home_season,season_rank_off_InterceptionPct_home_season,season_rank_off_KickoffReturnAvg_home_season,season_rank_off_PassingYardsPerAttempt_home_season,season_rank_off_PassingYardsPerGame_home_season,season_rank_off_PointsPerGameDifferential_home_season,season_rank_off_PointsPerGame_home_season,season_rank_off_PuntReturnAvg_home_season,season_rank_off_RedZoneEfficiency_home_season,season_rank_off_RushingYardsPerAttempt_home_season,season_rank_off_RushingYardsPerGame_home_season,season_rank_off_SacksPerPassPlay_home_season,season_rank_off_ThirdDownEfficiency_home_season,season_rank_off_YardsPerGameDifferential_home_season,season_rank_off_YardsPerGame_home_season,season_rank_off_YardsPerPlay_home_season,ClubCode_away_season,pm_def_Club_Code_away_season,pm_def_FirstDownsPerGame_away_season,pm_def_FourthDownPct_away_season,pm_def_GoalToGoPct_away_season,pm_def_InterceptionRate_away_season,pm_def_KickoffReturnAvg_away_season,pm_def_PassingYardsPerGame_away_season,pm_def_PassingYardsPerPlay_away_season,pm_def_PointsPerGame_away_season,pm_def_PuntReturnAvg_away_season,pm_def_RedZonePct_away_season,pm_def_RushingYardsPerGame_away_season,pm_def_RushingYardsPerPlay_away_season,pm_def_SacksPerPlay_away_season,pm_def_ThirdDownPct_away_season,pm_def_YardsPerGame_away_season,pm_def_YardsPerPlay_away_season,pm_off_AvgTimeOfPossession_away_season,pm_off_Club_Code_away_season,pm_off_FieldGoalsPct_away_season,pm_off_FirstDownsPerGame_away_season,pm_off_FourthDownPct_away_season,pm_off_GoalToGoPct_away_season,pm_off_InterceptionRate_away_season,pm_off_KickoffReturnAvg_away_season,pm_off_PassingYardsPerGame_away_season,pm_off_PassingYardsPerPlay_away_season,pm_off_PointsPerGame_away_season,pm_off_PuntReturnAvg_away_season,pm_off_RedZonePct_away_season,pm_off_RushingYardsPerGame_away_season,pm_off_RushingYardsPerPlay_away_season,pm_off_SacksPerPlay_away_season,pm_off_ThirdDownPct_away_season,pm_off_YardsPerGame_away_season,pm_off_YardsPerPlay_away_season,season_def_AvgTimeOfPossessionStr_away_season,season_def_FieldGoalPct_away_season,season_def_FirstDownsPerGame_away_season,season_def_FourthDownEfficiency_away_season,season_def_GoalToGoEfficiency_away_season,season_def_InterceptionPct_away_season,season_def_KickoffReturnAvg_away_season,season_def_PassingYardsPerAttempt_away_season,season_def_PassingYardsPerGame_away_season,season_def_PointsPerGameDifferential_away_season,season_def_PointsPerGame_away_season,season_def_PuntReturnAvg_away_season,season_def_RedZoneEfficiency_away_season,season_def_RushingYardsPerAttempt_away_season,season_def_RushingYardsPerGame_away_season,season_def_SacksPerPassPlay_away_season,season_def_ThirdDownEfficiency_away_season,season_def_YardsPerGameDifferential_away_season,season_def_YardsPerGame_away_season,season_def_YardsPerPlay_away_season,season_off_AvgTimeOfPossessionStr_away_season,season_off_FieldGoalPct_away_season,season_off_FirstDownsPerGame_away_season,season_off_FourthDownEfficiency_away_season,season_off_GoalToGoEfficiency_away_season,season_off_InterceptionPct_away_season,season_off_KickoffReturnAvg_away_season,season_off_PassingYardsPerAttempt_away_season,season_off_PassingYardsPerGame_away_season,season_off_PointsPerGameDifferential_away_season,season_off_PointsPerGame_away_season,season_off_PuntReturnAvg_away_season,season_off_RedZoneEfficiency_away_season,season_off_RushingYardsPerAttempt_away_season,season_off_RushingYardsPerGame_away_season,season_off_SacksPerPassPlay_away_season,season_off_ThirdDownEfficiency_away_season,season_off_YardsPerGameDifferential_away_season,season_off_YardsPerGame_away_season,season_off_YardsPerPlay_away_season,season_rank_def_AvgTimeOfPossessionStr_away_season,season_rank_def_Club_Code_away_season,season_rank_def_FieldGoalPct_away_season,season_rank_def_FirstDownsPerGame_away_season,season_rank_def_FourthDownEfficiency_away_season,season_rank_def_GoalToGoEfficiency_away_season,season_rank_def_InterceptionPct_away_season,season_rank_def_KickoffReturnAvg_away_season,season_rank_def_PassingYardsPerAttempt_away_season,season_rank_def_PassingYardsPerGame_away_season,season_rank_def_PointsPerGameDifferential_away_season,season_rank_def_PointsPerGame_away_season,season_rank_def_PuntReturnAvg_away_season,season_rank_def_RedZoneEfficiency_away_season,season_rank_def_RushingYardsPerAttempt_away_season,season_rank_def_RushingYardsPerGame_away_season,season_rank_def_SacksPerPassPlay_away_season,season_rank_def_ThirdDownEfficiency_away_season,season_rank_def_YardsPerGameDifferential_away_season,season_rank_def_YardsPerGame_away_season,season_rank_def_YardsPerPlay_away_season,season_rank_off_AvgTimeOfPossessionStr_away_season,season_rank_off_Club_Code_away_season,season_rank_off_FieldGoalPct_away_season,season_rank_off_FirstDownsPerGame_away_season,season_rank_off_FourthDownEfficiency_away_season,season_rank_off_GoalToGoEfficiency_away_season,season_rank_off_InterceptionPct_away_season,season_rank_off_KickoffReturnAvg_away_season,season_rank_off_PassingYardsPerAttempt_away_season,season_rank_off_PassingYardsPerGame_away_season,season_rank_off_PointsPerGameDifferential_away_season,season_rank_off_PointsPerGame_away_season,season_rank_off_PuntReturnAvg_away_season,season_rank_off_RedZoneEfficiency_away_season,season_rank_off_RushingYardsPerAttempt_away_season,season_rank_off_RushingYardsPerGame_away_season,season_rank_off_SacksPerPassPlay_away_season,season_rank_off_ThirdDownEfficiency_away_season,season_rank_off_YardsPerGameDifferential_away_season,season_rank_off_YardsPerGame_away_season,season_rank_off_YardsPerPlay_away_season
58529,2021,ARZ,MIN,34,33,1,9.5,4.9,7.9,80.56%,4,4,2-2,1,2,2,21,16,0,5,1-1,1,1,100.00%,1-0,0,1,9/19,1-2,2,1,50.00%,55.3,400,2,2,17.5,35,2,50.0,371,103,4-4,36,29,16,5,0,40,34,0,7,17,7,3,6.3,3,0,221,4,0,2,19,21,3-4,4,3,75.00%,5,21,29,0,,1-3-0,3-9,9,3,33.33%,31,52,31:52,3,21,474,60,60,21,0,3,1,4,0-0,0,0,0,0,29,7.3,6.6,7.0,68.75%,4,3,2-3,1,3,2,22,10,1,11,0-0,0,0,0.00%,2-0,0,2,9/19,1-1,1,1,100.00%,46.2,244,1,0,22.0,22,1,42.4,242,177,3-4,32,22,10,3,1,16,33,0,14,9,7,3,7.0,3,0,231,5,0,1,21,19,2-3,3,2,66.67%,11,27,2,0,,0-3-1,2-10,10,2,20.00%,28,8,28:08,1,22,419,60,60,27,0,3,0,4,0-0,0,0,0,0,2,ARZ,Differences,-0.5,-6.42%,-4.10%,-0.03%,-1.1,-13.9,-0.14,-1.5,0,2.29%,-0.4,0.25,0.66%,-2.21%,-14.4,0.01,,Differences,-4.02%,1.3,5.53%,-7.86%,-0.49%,-1.1,23.2,0.6,3.4,0.4,1.51%,6.9,-0.14,-0.05%,4.88%,30,0.21,,,19.8,46.67%,67.86%,2.32%,21.1,6.50,214.4,4.9,21.5,8.8,60.78%,4.58,114.8,7.31%,38.16%,44.4,329.2,5.44,31:15,81.08%,21.6,58.62%,64.10%,1.86%,21.1,7.24,251.5,,26.4,9.2,60.00%,4.19,122.1,6.60%,45.25%,,373.6,5.64,,ARZ,,12,10,13,14,13,14,7,9,11t,20,19,26,20,11,10,5,11,18,6,ARZ,24,8,10,29,9,20,7,10,,11,12,15t,22,10,19,5t,,8,15,MIN,Differences,2.7,-3.09%,6.61%,0.21%,0.3,24.6,0.23,2.1,-0.1,-2.56%,15.5,0.35,1.50%,-3.92%,40,0.23,,Differences,1.74%,-0.8,1.46%,-0.08%,-1.19%,4.3,21,0.38,2,-0.9,3.77%,-1.7,-0.03,-1.68%,-3.97%,19.2,0.27,,,23.0,50.00%,78.57%,2.56%,22.5,6.87,252.9,-0.1,25.1,8.7,55.93%,4.68,130.7,8.15%,36.45%,-20.8,383.6,5.66,28:57,86.84%,19.5,54.55%,71.88%,1.16%,26.5,7.02,249.3,,25.0,7.9,62.26%,4.30,113.5,4.97%,36.40%,,362.8,5.70,,MIN,,30,12t,25,9,22,25,28,18,24,17,14,29,26,4,4,22,30,26,24,MIN,13,20,15t,19,1,2,12,11,,14,22,9,19,17,5,26,,12,12
58579,2021,ARZ,SF,17,10,1,6.4,3.5,5.1,70.97%,2,2,1-2,1,2,1,20,11,1,8,0-0,0,0,0.00%,4-1,1,4,10/10,2-3,3,2,66.67%,51.3,239,1,0,0.0,0,0,44.8,210,94,2-2,31,22,11,6,1,62,17,0,7,3,0,7,12.0,1,1,205,4,0,1,12,6,2-3,3,2,66.67%,8,27,29,0,,1-1-0,3-10,10,3,30.00%,28,6,28:06,2,20,304,60,60,27,1,1,1,2,0-0,0,0,0,0,29,6.0,5.4,5.7,51.72%,1,1,1-1,0,1,1,19,9,3,7,1-5,5,1,20.00%,0-0,0,0,10/10,0-1,1,0,0.00%,48.5,192,1,1,0.0,0,0,42.5,186,152,1-1,29,15,9,7,3,60,10,0,0,0,7,3,3.0,2,0,97,2,0,1,6,12,1-2,2,1,50.00%,7,28,6,0,,1-0-0,3-11,11,3,27.27%,31,54,31:54,2,19,338,59,59,28,0,0,1,1,0-0,0,0,0,0,6,ARZ,Differences,-0.5,-6.42%,-4.10%,-0.03%,-1.1,-13.9,-0.14,-1.5,0,2.29%,-0.4,0.25,0.66%,-2.21%,-14.4,0.01,,Differences,-4.02%,1.3,5.53%,-7.86%,-0.49%,-1.1,23.2,0.6,3.4,0.4,1.51%,6.9,-0.14,-0.05%,4.88%,30,0.21,,,19.8,46.67%,67.86%,2.32%,21.1,6.50,214.4,4.9,21.5,8.8,60.78%,4.58,114.8,7.31%,38.16%,44.4,329.2,5.44,31:15,81.08%,21.6,58.62%,64.10%,1.86%,21.1,7.24,251.5,,26.4,9.2,60.00%,4.19,122.1,6.60%,45.25%,,373.6,5.64,,ARZ,,12,10,13,14,13,14,7,9,11t,20,19,26,20,11,10,5,11,18,6,ARZ,24,8,10,29,9,20,7,10,,11,12,15t,22,10,19,5t,,8,15,SF,Differences,-1.6,-9.09%,-8.63%,-0.70%,0.9,-21.8,-0.2,-1.5,-1,-1.82%,-11.7,-0.32,2.16%,-0.37%,-33.6,-0.32,,Differences,-0.72%,0.9,-3.09%,1.57%,0.37%,-3.3,20,1.57,2.1,-0.6,8.18%,12.2,0.01,-0.23%,-0.17%,32.1,0.68,,,18.7,44.00%,63.33%,1.65%,23.1,6.44,206.5,3.6,21.5,7.8,56.67%,4.01,103.5,8.81%,40.00%,65.7,310.0,5.11,30:40,84.38%,21.2,50.00%,73.53%,2.72%,18.9,8.21,248.3,,25.1,8.2,66.67%,4.34,127.4,6.42%,40.20%,,375.7,6.11,,SF,,6,6,7,28,23,11,6,12,9t,9,15,7,7,3,17,3,3,6,11,SF,18,11,20t,13,23,28,1,12,,13,20,1,16,7,17,14,,7,1
58606,2021,ARZ,HST,31,5,0,7.0,4.6,5.8,71.43%,4,4,1-1,0,1,1,24,15,2,7,1-1,1,1,100.00%,1-0,0,1,10/24,2-2,2,2,100.00%,49.8,261,0,1,22.0,22,1,37.0,225,172,4-4,28,20,15,7,2,54,31,0,0,17,7,7,13.5,2,0,199,4,0,0,27,51,3-4,4,3,75.00%,7,37,36,0,,1-3-0,6-12,12,6,50.00%,34,3,34:03,4,24,397,69,69,37,0,3,1,4,0-0,0,0,0,0,36,3.5,2.8,3.3,71.88%,0,0,1-1,0,1,1,8,6,2,0,0-2,2,0,0.00%,1-1,1,1,10/24,0-0,0,0,0.00%,49.1,135,2,0,21.0,42,2,42.4,118,42,0-0,32,23,6,8,2,80,5,0,2,3,0,0,12.8,4,1,344,7,0,2,51,27,0-0,0,0,0.00%,0,15,17,1,,0-0-0,2-13,13,2,15.38%,25,57,25:57,2,8,160,49,49,15,1,0,0,0,0-0,0,0,0,0,17,ARZ,Differences,-0.5,-6.42%,-4.10%,-0.03%,-1.1,-13.9,-0.14,-1.5,0,2.29%,-0.4,0.25,0.66%,-2.21%,-14.4,0.01,,Differences,-4.02%,1.3,5.53%,-7.86%,-0.49%,-1.1,23.2,0.6,3.4,0.4,1.51%,6.9,-0.14,-0.05%,4.88%,30,0.21,,,19.8,46.67%,67.86%,2.32%,21.1,6.50,214.4,4.9,21.5,8.8,60.78%,4.58,114.8,7.31%,38.16%,44.4,329.2,5.44,31:15,81.08%,21.6,58.62%,64.10%,1.86%,21.1,7.24,251.5,,26.4,9.2,60.00%,4.19,122.1,6.60%,45.25%,,373.6,5.64,,ARZ,,12,10,13,14,13,14,7,9,11t,20,19,26,20,11,10,5,11,18,6,ARZ,24,8,10,29,9,20,7,10,,11,12,15t,22,10,19,5t,,8,15,HST,Differences,2.2,4.80%,7.53%,0.76%,-1.8,13.9,0.9,3.6,-0.9,3.63%,27,0.29,-0.79%,2.83%,40.8,0.51,,Differences,-7.32%,-4.7,-10.23%,1.72%,0.40%,1.2,-33.9,-0.59,-6.5,-1.6,-7.14%,-31.6,-0.94,1.41%,-0.62%,-65.5,-0.75,,,22.5,57.89%,79.49%,3.11%,20.4,7.54,242.2,-10.1,26.6,7.9,62.12%,4.62,142.2,5.86%,43.20%,-106.4,384.4,5.94,28:14,77.78%,15.6,42.86%,73.68%,2.75%,23.4,6.05,194.4,,16.5,7.2,51.35%,3.39,83.6,8.06%,39.75%,,278.1,4.68,,HST,,27,20,27,5,9,30,23,30,27,10,22,27,31,22,26,32,31,31,28,HST,26t,32,27,12,25,11,25,28,,30,27,28,32,32,24,15,,32,30
58610,2021,ARZ,GB,21,24,0,7.4,3.7,6.1,66.67%,3,3,0-0,0,0,0,22,12,3,7,2-2,2,2,100.00%,2-1,1,2,10/28,1-2,2,1,50.00%,55.3,274,1,2,20.0,60,3,51.3,260,74,3-3,33,22,12,7,3,59,21,0,7,0,7,7,4.7,3,0,166,3,0,1,14,12,3-4,4,3,75.00%,7,20,14,0,,3-0-0,4-10,10,4,40.00%,22,25,22:25,2,22,334,55,55,20,0,0,3,3,0-0,0,0,0,0,14,4.8,4.4,4.7,59.46%,3,3,1-1,1,1,1,24,10,3,11,2-4,4,2,50.00%,2-0,0,2,10/28,1-3,3,1,33.33%,51.3,184,2,0,13.0,13,1,46.7,184,151,3-3,37,22,10,7,3,60,24,0,0,10,7,7,6.0,2,0,154,3,0,2,12,14,3-5,5,3,60.00%,11,34,0,0,,1-2-0,6-14,14,6,42.86%,37,35,37:35,1,24,335,72,72,34,0,2,1,3,0-0,0,0,0,0,0,ARZ,Differences,-0.5,-6.42%,-4.10%,-0.03%,-1.1,-13.9,-0.14,-1.5,0,2.29%,-0.4,0.25,0.66%,-2.21%,-14.4,0.01,,Differences,-4.02%,1.3,5.53%,-7.86%,-0.49%,-1.1,23.2,0.6,3.4,0.4,1.51%,6.9,-0.14,-0.05%,4.88%,30,0.21,,,19.8,46.67%,67.86%,2.32%,21.1,6.50,214.4,4.9,21.5,8.8,60.78%,4.58,114.8,7.31%,38.16%,44.4,329.2,5.44,31:15,81.08%,21.6,58.62%,64.10%,1.86%,21.1,7.24,251.5,,26.4,9.2,60.00%,4.19,122.1,6.60%,45.25%,,373.6,5.64,,ARZ,,12,10,13,14,13,14,7,9,11t,20,19,26,20,11,10,5,11,18,6,ARZ,24,8,10,29,9,20,7,10,,11,12,15t,22,10,19,5t,,8,15,GB,Differences,-0.5,-7.64%,5.46%,0.64%,3.5,-9.2,-0.46,-1.2,4,7.51%,-6.1,0.37,-0.18%,2.49%,-15.4,-0.05,,Differences,-11.57%,1.8,6.00%,2.33%,-1.17%,-4.5,25.5,0.64,3.5,-0.8,0.08%,-3.4,-0.07,-1.09%,3.19%,22,0.37,,,19.8,45.45%,77.42%,2.99%,25.7,6.18,219.1,4.6,21.8,12.8,66.00%,4.70,109.1,6.47%,42.86%,37.4,328.2,5.38,32:43,73.53%,22.1,59.09%,74.29%,1.18%,17.7,7.28,253.8,,26.5,8.0,58.57%,4.26,111.8,5.56%,43.56%,,365.6,5.80,,GB,,13t,7,22,8,26,5,10,10,13t,32,28,30,11,17,23t,7,9,16,1,GB,31,7,9,11,2,30,5,8,,10,21,19,20,18,10,9,,10,8
58647,2021,ARZ,CAR,10,34,0,3.2,3.3,3.2,58.62%,1,1,1-1,0,1,1,11,6,2,3,0-3,3,0,0.00%,2-1,1,2,11/14,0-0,0,0,0.00%,48.5,143,2,1,27.5,55,2,43.0,104,65,1-1,29,17,6,4,2,58,10,0,0,0,3,7,8.0,3,0,194,4,0,2,24,22,1-1,1,1,100.00%,3,20,39,0,,1-0-0,4-13,13,4,30.77%,22,18,22:18,4,11,169,53,53,20,0,0,1,1,0-0,0,0,0,0,39,5.3,4.5,4.9,75.76%,2,2,4-4,2,4,4,24,10,1,13,0-0,0,0,0.00%,2-1,1,2,11/14,3-4,4,3,75.00%,51.0,175,1,1,26.0,26,1,43.0,175,166,2-2,33,25,10,9,1,115,34,0,17,6,8,3,11.0,2,0,153,3,0,1,22,24,3-4,4,3,75.00%,13,37,0,0,,2-1-0,7-15,15,7,46.67%,37,42,37:42,0,24,341,70,70,37,0,1,2,3,1-1,1,1,0,0,0,ARZ,Differences,-0.5,-6.42%,-4.10%,-0.03%,-1.1,-13.9,-0.14,-1.5,0,2.29%,-0.4,0.25,0.66%,-2.21%,-14.4,0.01,,Differences,-4.02%,1.3,5.53%,-7.86%,-0.49%,-1.1,23.2,0.6,3.4,0.4,1.51%,6.9,-0.14,-0.05%,4.88%,30,0.21,,,19.8,46.67%,67.86%,2.32%,21.1,6.50,214.4,4.9,21.5,8.8,60.78%,4.58,114.8,7.31%,38.16%,44.4,329.2,5.44,31:15,81.08%,21.6,58.62%,64.10%,1.86%,21.1,7.24,251.5,,26.4,9.2,60.00%,4.19,122.1,6.60%,45.25%,,373.6,5.64,,ARZ,,12,10,13,14,13,14,7,9,11t,20,19,26,20,11,10,5,11,18,6,ARZ,24,8,10,29,9,20,7,10,,11,12,15t,22,10,19,5t,,8,15,CAR,Differences,-2,4.05%,11.37%,-0.60%,4.3,-36.2,-0.3,0.8,-1.4,8.82%,-1.4,-0.25,0.92%,-2.58%,-37.7,-0.37,,Differences,4.56%,-1.4,-11.91%,1.12%,1.16%,-0.1,-37.8,-1.23,-5.1,0.1,-5.30%,-6.8,-0.28,2.03%,-4.63%,-44.7,-0.84,,,18.3,57.14%,83.33%,1.75%,26.5,6.34,192.1,-5.9,23.8,7.4,67.31%,4.08,113.8,7.57%,37.79%,-7.1,305.9,5.06,30:36,89.66%,18.9,41.18%,73.08%,3.51%,22.1,5.41,190.5,,17.9,8.9,53.19%,4.05,108.4,8.68%,35.74%,,298.9,4.59,,CAR,,4,18t,30,25,29,8,4,26,21,8,30,8,18,9,9,19,2,3,13,CAR,8,25,31,14,31,17,31,29,,29,13,25,23,20,25,29,,30,32
